2025-07-24 10:58:01,987 INFO  Google_Search_001 - URL Entered
2025-07-24 10:58:26,659 INFO  Google_Search_001 - Duplicate entry in the Mastersheet
2025-07-24 10:58:28,195 INFO  Google_Search_001 - Excel file has sheets, not deleted.
2025-07-24 10:58:28,212 INFO  Google_Search_001 - 2025.07.24.10.57.58-Company Details - Excel file created successfully!
2025-07-24 10:58:28,289 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-melify-4209640355
2025-07-24 10:58:28,295 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-jj-provides-4251100243
2025-07-24 10:58:28,318 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-innserve-ltd-4168048332
2025-07-24 10:58:28,342 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-wi-fi-networks-at-braintrust-4262372443
2025-07-24 10:58:28,357 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-frenzi-app-4253299259
2025-07-24 10:58:28,364 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-hackajob-4251817513
2025-07-24 10:58:28,379 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-healf-4224239035
2025-07-24 10:58:28,394 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-gmax-trackstars-athletics-club-4269897971
2025-07-24 10:58:28,403 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-at-golfa-4225991143
2025-07-24 10:58:28,410 INFO  Google_Search_001 - The links is not from linkedIn - https://uk.linkedin.com/jobs/view/app-developer-flutter-desktop-mobile-at-bedfont-scientific-ltd-4240531226
2025-07-24 10:58:28,419 INFO  Google_Search_001 - The links is not from linkedIn - https://www.vegait.co.uk/software-solutions/software-development-agency
2025-07-24 10:58:28,426 INFO  Google_Search_001 - The links is not from linkedIn - https://www.vegait.co.uk/what-we-do/mobile-apps-development
2025-07-24 10:58:28,440 INFO  Google_Search_001 - The links is not from linkedIn - https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChsSEwjd2cPV4dSOAxVvE4MDHVFdLEMYACICCAIQAhoCc2Y&ae=2&aspm=1&co=1&ase=2&gclid=EAIaIQobChMI3dnD1eHUjgMVbxODAx1RXSxDEAMYASACEgKUDfD_BwE&ohost=www.google.com&cid=CAASJeRoYJQJuOJ1FbfVkxWawO_yIpvSiekCnBgZgAMtDeoVBufHfnc&category=acrcp_v1_43&sig=AOD64_0OTTrJiXg54ne8VvzHWPpdkOa_FA&adurl=&q=
2025-07-24 10:58:28,455 INFO  Google_Search_001 - The links is not from linkedIn - https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChsSEwjd2cPV4dSOAxVvE4MDHVFdLEMYACICCAIQAxoCc2Y&ae=2&aspm=1&co=1&ase=2&gclid=EAIaIQobChMI3dnD1eHUjgMVbxODAx1RXSxDEAMYASADEgIA0vD_BwE&ohost=www.google.com&cid=CAASJeRoYJQJuOJ1FbfVkxWawO_yIpvSiekCnBgZgAMtDeoVBufHfnc&category=acrcp_v1_43&sig=AOD64_3ms0bDxUlQWlBqAM0pG435QtSIrg&adurl=&q=
2025-07-24 10:58:28,475 INFO  Google_Search_001 - Excel file deleted as it contains no sheets.
